index,title,content,starRating
3874,Super ok!,am cumparat bateria de black friday. ii super ok la un iphone 6 ajunge pentru 4 incarcari si lanterna ii destul de puternica... lumineaza o camera:) merita!,5
6459,Foarte multumit,o boxa ff buna puternica are bas mai buna decat toate boxele portabile de seama ei curier rapid nota zece recomand,5
10849,Parere,l-am achizitionat acum 3 zile.  iar astazi s-a stricat.  pretul isi zice parerea.,1
3508,Foarte multumit,"se merita, recomand!",5
13326,Nu cumparati asa ceva.. Este intradevar mai mica putin decat ecranul.. Dar si de o calitate slaba.. Nu merita,bani aruncati,1
1006,Recomand,perfecta,5
14885,Slab,nu merge sa pui jocuri pe el,2
9163,Super nemultumit!!!,"am cumparat acest ""minunat produs"" in urma cu 5 zile, primele 2 zile a incarcat telefonul meu samsung s 6 super rapid si elegant, dar dupa am remarcata ca lasandu-l la incarcat peste noapte, dimineata avea aproximativ 50% baterie.  prima impresie a fost ca nu l-am asezat corect pe farfuria de incarcare, dar surpriza nu a fost asa. ce se intampla defapt!? fiind la incarcat, orice primeam, apel, sms, notificari, se deconecteaza de la incarcat. sper sa nu fiu rautacios si sa fi nimerit unul cu defect de fabricatie, il voi schimba si voi revenii cu detalii.",2
9463,Nu recomand,"groaznica, nu este precum descrierea",1
12990,Nu recomand,"ma gandesc foarte serios sa-l returnez!   la inchiderea aplicatiei garmin connect cu huawei mate 10 pro se intrerupe legatura intre cele 2 dispozitive. nu am gasit nici o solutie pentru problema descrisa mai sus. am dat mail la garmin in speranta ca voi primi o solutie. achizitionat ieri 10 iulie, nu am apucat sa testez bateria.   daca este cineva care a rezolvat problema il rog sa posteze aici.  multumesc!  nota este data din cauza problemei descrise! nu recomand utilizatorilor de telefoane huawei, este problema generala!",1
13539,Foarte slab,prima incarcare a fost rapida. la a doua sa incarcata o noapte intreaga. acuma nu incarca mai deloc. e un produs chinezesc bun de aruncat la gunoi,1
1047,Excelent,"foarte bun, se incarca repede telefonul la el",5
4577,"Card de memorie Sony SDHC UHS-I 32GB, Clasa 10",calitate super...,5
5619,Un ceas util si elegant,"ceasul este excelent, am cumparat varianta gri, este conform descrierii si recenziilor care gasesti     pe net. la instalare te intreaba regiunea, europa este reprezentat doar de uk, deci se seteaza limba     engleza. aplicatia mi fit este ca orice interfata de le xiaomi foarte destept facut, simplist dar cu     toate functiile de care ai nevoie.     poti sa setezi notificarile independent pentru fiecare aplicatiile, initial acestea nu sunt setate.     gps-ul si busola sunt foarte precise, conectivitate buna, stabila.     poti sa schimb interfata ceasului (watchface) peste 1000 de modele prin aplicatii independente. se     vede foarte bine ecranul care este 'always on' la lumina slaba dar si la lumina directa a     soarelui. lumina de fundal prin apasarea butonului sau prin gesturi (intoarcerea brusca a     incheieturii spre fata) pe aceasta din urma se poate seta pe un interval anume - de ex. seara.     ce nu are, - si nici nu am simtit nevoia sa fie:   - desi numele lui e 'bip' el nu scoate nici un sunet, dar vibreaza suficient de bine incat n-ai cum     sa ratezi vre-o notificare.  - nu vezi filme, poze pe el. (pe bune, cine ar vrea asa ceva pe un ceas?)  - nu poti comanda playerul de muzica de pe telefon.    mici minusuri:  - nu are suport pentru diacritice, deci diacriticile sunt prezentate prin casute cu semnul     intrebarii.  - la functia de deblocare a telefonului cu ceas - daca esti cu ceasul langa telefon - rareori am     intampinat probleme.   - raza de actiune a bluetoothului este de aproxmativ 2 camere, cu telefonul redmi note 5a. - de ex.     la functia cand te anunta ca te ai indepartat de telefon.     in concluzie, ceasul isi merita banii, aspect frumos inspirat de la cei mari cu fructele muscat, functii utile pentru fitness, tracking foarte precis, urmarirea calitatii somnului, etc. este o extensie a telefonului foarte util si elegant, nu trebuie sa scoti telefonul ptr. orice notificare, apel neinteresant. cu cei 41 de grame nici nu il simti pe mana. recomand.     raspund daca aveti intrebari.",5
14548,Am luat scam,cand m am uitat pe site erau gaurile acelea de boss cand am luat o nu era nimic si se auzea numai pe o parte,1
5370,F bun,"neasteptat de calitativ. magnet puternic, tine un s6 fara probleme. recomand!",5
1120,Merita,"- acumulator cumparat de 2 sapt la 90 de lei: am incarcat de 4-5 ori full un i6s   - este destul de greu pt o geanta mica  - aspect placut, lucios  - saculetul cu care vine este f util  - ledurile care indica cat de incarcat este acumulatorul sunt f utile  - la incarcat - l am lasat peste noapte si dimineata era full",4
7102,Excelent,exact ca in descriere.,5
4420,Excelent,"acest detector este foarte util, il folosesc in preajma sobei de teracota.",5
7885,Nu recomand,nu am reusit sa conectez 5 telefoane la aceste casti,1
11490,Nemultumit,nu incarcarca nici un telefon desi portul bricheta functiona normal,1
1787,Excelent,foarte utila si simplu de folosit. bateria tine mult si este comod de utilizat.,5
6582,Foarte multumit,foarte bun ca pret si calitate,5
8742,Dezamagire totala,"un plastic infect, poze de prezentare puse la misto, am comandat 2 negre si a venit unul alb si unul negru. plus ca au defecte vizibile dezamagire totala. pe viitor puneti poze reale.",1
14083,25 lei dai..25 lei primesti.,"pret bun ( achizitionata la 25 ron)conectare aproape instanta, vine cu cablu de date in pachet si cam atat cu partile bune.  contra: nu are 3w sub nici o forma cel mult 1w. am achizitionat si o alta boxa de la a+ care intradevar avea 3w reali. se aude incet, infundat la intensitate mare si distorsionat. nu consider ca este un defect de fabrica ci efectiv asta-i boxa. pentru 25 lei e la limita dintre a o returna sau a o tine pe post de.. bibelou.",1
10756,Nu recomand,"foarte slab, nu recomand nimanui. intradevar e foarte ieftin dar in afara de ora nu merge nimic pe el.",1
10433,Slab,se restarteaza la anumite operatiuni. grafica meniului nu prea expresiva.  in rest isi face treaba bine pentru pretul la care l-am luat.,2
10901,O mare TEAPA!,"am achizitionat acest model de tableta acum o luna si, la scurt dupa ce am inceput sa o folosesc, am constatat ca se deconecteaza frecvent de la wi-fi. am trimis-o inapoi pentru a fi inlocuita, dar neseriosii de la vonino mi-au restituit-o, cu mentiunea ca nu are nicio problema. am returnat-o, dar am fost sunat imediat ce au primit-o si m-au asigurat ca o inlocuiesc cu una noua. dupa ce am primit o alta tableta, am constatat ca si aceasta se deconecteaza de la wi-fi, dar mai rar, de vreo doua ori pe zi (fata de prima, care se deconecta din 5 in 5 min.), iar la vreo luna am constatat ca s-a defectat display-ul (se afisau doar linii). am trimis-o in garantie si m-au anuntat ca defectul e de la soc mecanic, astfel ca au anulat garantia. nu neg, e posibil sa fi suferit vreun soc mecanic (s-o fi asezat vreo musca pe display:)), iar dupa ce am achitat reparatia si am primit-o, am constatat ca acum se deconecteaza de la net ca prima, din 5 in 5 minute, fiind folosita acum de copil doar offline, pt. joculete. in concluzie, ori am avut eu ghinion sa nimeresc doua tablete cu probleme mari de conexiune la net, ori vomino e o mare teapa. parerea mea este aceasta din urma, dar cine nu crede poate incerca! succes!",1
14081,Slab,"s-a stricat, la un telefon samsung s3",2
13897,Nu recomand,"un asa-zis smartwatch foarte slab. nu stiu de ce nu se specifica exact toate facilitatile si lipsurile ceasului. o sa enunt lipsurile acestui ceas, care zic eu ca nu-s de neglijat:  - nu se conecteaza la telefon decat prin aplicatia aia mizerabila care iti consuma mai repede acumulatorul (altfel nu se detecteaza si nu se pot imperechea);  - conexiune bluetooth slaba, pe distanta foarte mica (daca las telefonul in hol si merg in sufragerie - distanta nu mai mult de 3 m, pierde legatura cu telefonul si nu se mai reconecteaza cand ma apropii de el, necesitand repornirea aplicatiei);  - notificarile de sms si whatsapp nu merg, decat cea de apeluri, care oricum e nefolositoare prin cele cateva beep-uri foarte slabe, care nu le auzi (ceasul neavand vibratii);  - la fel e si functia anti-lost, cateva beep-uri foarte slabe;  celelalte functii nu am reusit sa le probez, am vazut ca a numarat niste pasi cand am mes pe jos si a masurat o distanta.  drept pentru care am hotarat sa-l returnez.",1
4466,Foarte multumit,"recomand din suflet acest sistem, am avut probleme cu plata ramburs vecini vroiau sa ucida courierul.  pro: totul, este fantastic  anti: cablu de alimentare prea scurt",5
10375,Nu recomand,"am achizitinat-o defecta. ea se incarca, dar nu incarca alte deviceuri. ii voi da retur.",1
3213,Recomand,surprinzatoare,5
2698,BUN,"cea mai mare bucurie pe care i-am facut-o celui mic. momentan doar el si un coleg din clasa lui au ceasuri kidswatch:) de fiecare data cand vrea sa vorbeasca cu noi, ne suna. imi place ca pot sa-i urmaresc tot traseul si pe unde merge. am observat ca exista discrepante cand e vorba de localizare gps, cand arata bine cand nu, probabil depinde si de locul in care se afla atunci.",5
12845,Nemultumit,"2 ani ma tinut, si cand am desfacuto, ghici un acumulator made-n china de 10000 mah o porcarie de baterie.   cred ca si cel mai ordinar powerbank tine 10000 de ani fara sa se umfle. bine ca nu am luat foc cu ea.",1
14659,Slab,s-a stricat dupa 7 luni. l-am dus la service in garantie. mi s-a spus ca in 15 zile primesc altul. altfel e un pedometru bun (adica numara pasii) si atat. nu recomand!,2
8916,Foarte slab,"nu recomand. folia nu se lipseste bine, joaca pe ecran si implicit scade sensibilitatea touchscreenului.",1
11721,Nu recomand,produsul arata foarte rau:( e foarte mare si badaran realizat....,1
9453,Foarte slab,am ridicat pachetul foarte incantat.. dar.. cand am inceput sa il configurez... am regretat decizia.. ok il iau si il duc la un specialist in electronica telefonie. tot ce tine de treburile astea.. zic eu sunt depasit.. ce vb frate sa chinuie si persoana respectiva 3 ore si nu a reusit.. sun si la ei la sediu.. nu rasp. numai cand au chef.. si nu te ajuta mai deloc... deci sa il bata de gard.. lam returnat..,1
93,Recomand,"la cat costa este destul de bun, l-am cumparat pt. fiul meu si este multumit de el",5
3700,Recomand,este un sport de telefon bun stabil si roatativ merita banii!,5
14936,Casca,"o dezamagire totala, am comandat o in ideea sa nu mai tin telefonul aproape si atunci cand vorbesti interlocutorul nici nu aude.....0stele  doar daca vrei sa asculti doar muzica este buna.....",1
10376,NU RECOMAND,"calitatea lasa de dorit, abia primite s-a blocat o casca,     nu le recomand",1
6454,Recomand,"mi-a placut foarte mult cum se comporta echipa emag. ro   sunt multumit de produse, va recomand",5
1302,Recomand,am primit produsele in timp foarte scurt si sunt foarte multumita de calitatea acestora.,5
14233,Nemultumit,nu recomand pentru cine are samsung gear vr,1
4155,Super tare,este foarte tare,5
5788,Rezonabil,"produsul pare ok, insa se insereaza si scoate foarte greu din priza auto. extrem de greu!",4
9889,Nu merita,"teoretic este prima mea tableta, teoretic deoarece am returnat-o a doua zi.  in general imi place interfata emui a huawei-ului, are o structura mai bine definita decat la alte device-uri android.  ce e drept, am doar iphone prin casa si m-am obisnuit cu meniul lor de aici poae si predispunerea pentru emui.  sa revenim la tableta asta:  cand am comandat tableta, avand multe file deschise, nu am observat ca tableta nu are slot pentru card. mi se pare ca toate au, in afara de cele de la apple.   mi-am luat-o fara 4g fiindca pot da hotspot la nevoie de pe telefon insa nu m-am gandit nici o clipa ca nu are slot pentru card.    din cei 16 gb ai cam 7 liberi. oricum nu ii folosesti la multe, camera nu e atat de faina pentru a face poze, pentru asta ai telefon/dslr/mirrorless sau compacta si poti vedea pozele prin wifi.  insa ii ai nevoie la jocuri si la streaming.   mi-am dat seama cand mi-am pus popcorntime si mi-a zis ca nu am suficient spatiu pentru a descarca un film hd, am scos cardul din gopro, il pun si ciu ciu, nu recunoaste cardul.   dupa ce am deschis pagina specificatiilor mi-am dat seama ca mi-am tras teapa:)    tableta e super ok cu slot de card, fara, e cam inutila, doar daca citesti carti sau ziare...",2
10425,Nemultumit,dupa 2 luni a cedat ventuza,1
4078,Excelent,"concret ceasul ca si look and feel este unul foarte calitativ. elegant, ergonomic si un desing mult peste ce ofera piata de smart watch. exista inca unele limitari software dar compenseaza viata bateriei",5
7538,Nu recomand,cu cablul furnizat nu imi incarca telefonul htc m8. cu cablul orihinal incarca,1
6816,Cel mai bun smartwatch pentru un posesor de Samsung,"constructie solida, ecran de rezolutie mare si foarte luminos si baterie din belsug. poate trece foarte usor drept un ceas normal. sistemul de operare se misca foarte bine si ofera exact informatiile necesare majoritatii oamenilor.    e posbil sa fie folosit si de un posesor de smartphone non-samsung dar e putin mai ciudat si setarea dureaza mai mult. daca detii un smartphone samsung atunci e cea mai buna recomandare.",5
5257,Incarca la 2A Iphone X,"incarca la 2a iphone x, verificat cu multimetru digital.   pana acum e singurul care acest lucru, restul acumulatorilor in jur de 1.75-1.8a",5
9597,Nu recomand!,"este absolut degeaba, s-a crapat in aceeasi zi, raport pret calitate inexistent!",1
9116,Nu recomand,"pe langa faptul ca am comandat pe culoarea neagra si mi-a venit pe culoarea alba, ceea ce hai treaca... nu e incarcare rapida, cu toate ca in specificatii scrie acest lucru!",1
9357,Nu recomand,e o boxa foarte proasta. dupa un an boxa nici nu mai merge.,1
1043,Recomand,e foarte bun,5
4512,Fascinant,"i-am testat in showroom-ul emag in acest weekend si am ramas impresionat. au si un buton care te ajuta in anumite jocuri si aplicatii, facand experenta mult mai placuta. stau bine pe cap, telefonul se fixeaza cu ajutorul unui adeziv care nu lasa urme. luna viitoare imi schimb telefonul si imi achizitionez si acesti ochelari.",5
6154,Foarte multumit,viteza buna  fiabil  nu am avut probleme cu el,5
6578,Excelente la banii astia,"foarte bune castile, sunt surprinsa. tinand cont ca sunt luate la 114lei la reducere, sunt wow, nu cad din urechi oricat te zbantui cu ele si merita fiecare banut. livrarea de la hipoo rapida, apreciez.",5
12560,Nemultumit,"design-ul este foarte ok, insa sistemul de prindere lasa de dorit. lamele sunt prea scurte si nu se prind foarte bune de grilajul gurii de ventilatie. am pus un iphone 4 in el si a cazut cu tot cu suport ( nu eram pe teren accidentat )",2
